Bird,Day,Trial,Site,Time,EventType
black15,4,3,34,1796.82807286002,3
black15,4,3,34,1800.26087545834,2
black15,4,3,34,1805.48013655171,3
black15,4,3,42,1806.54850878895,3
black15,4,3,52,1807.52930953133,3
black15,4,3,37,1809.68356830477,3
black15,4,3,20,1816.53165920245,3
black15,4,3,26,1823.80009327543,3
black15,4,3,42,1828.75663988424,3
black15,4,3,35,1829.78998352353,3
black15,4,3,52,1833.27532901877,3
black15,4,3,60,1834.20358686424,3
black15,4,3,62,1840.54376309176,3
black15,4,3,45,1845.53533829851,2
black15,4,3,38,1860.96543569201,3
black15,4,3,37,1864.18806670268,3
black15,4,3,16,1869.67004228062,3
black15,4,3,15,1872.48984441496,3
black15,4,3,8,1875.20456075547,3
black15,4,3,13,1881.47467978711,3
black15,4,3,3,1883.13853818936,3
black15,4,3,12,1884.53968210704,3
black15,4,3,26,1887.25439844755,3
black15,4,3,42,1888.6205137673,3
black15,4,3,42,1888.74311386009,3
black15,4,3,52,1889.98662908704,3
black15,4,3,60,1890.87985833456,3
black15,4,3,59,1891.51037309752,3
black15,4,3,49,1903.50766789269,3
black15,4,3,58,1906.29244142909,3
black15,4,3,52,1907.81618543957,3
black15,4,3,62,1909.49755814079,3
black15,4,3,56,1910.60095897596,3
black15,4,3,31,1913.82358998664,3
black15,4,3,21,1915.17219100741,3
black15,4,3,28,1918.21967902837,3
black15,4,3,25,1922.12536769892,3
black15,4,3,17,1922.91351115261,3
black15,4,3,25,1925.87342767872,3
black15,4,3,42,1927.58982897788,3
black15,4,3,35,1928.79831560689,3
black15,4,3,36,1929.56894476161,3
black15,4,3,60,1931.28534606078,3
black15,4,3,37,1934.56051996836,3
black15,4,3,48,1937.95829396875,3
black15,4,3,56,1939.46452368026,3
black15,4,3,63,1941.02329628868,3
black15,4,3,56,1947.486072609,3
black15,4,3,40,1950.28836044437,3
black15,4,3,30,1951.79459015588,3
black15,4,3,29,1952.58273360957,3
black15,4,3,3,1955.8929361151,3
black15,4,3,25,1962.49582682719,3
black15,4,3,26,1963.70431345619,3
black15,4,3,41,1967.8727166113,3
black15,4,3,53,1980.50052616943,3
black15,4,3,39,1982.5146705511,3
black15,4,3,47,1983.61807138628,3
black15,4,3,64,1987.55878865476,3
black15,4,3,47,1992.97070703682,3
black15,4,3,24,1996.77130991354,3
black15,4,3,26,2010.08217713154,3
black15,4,3,41,2012.28897880189,3
black15,4,3,56,2023.72581602999,3
black15,4,3,31,2030.06599225751,3
black15,4,3,7,2033.35868046406,3
black15,4,3,12,2037.36945492843,3
black15,4,3,3,2038.78811314509,3
black15,4,3,18,2045.77631843454,3
black15,4,3,57,2051.3633798063,3
black15,4,3,52,2057.00298407498,3
black15,4,3,31,2062.95784572514,3
black15,4,3,7,2066.07539094199,3
black15,4,3,12,2071.9952239942,3
black15,4,3,1,2073.78168248925,3
black15,4,3,25,2081.59305983034,3
black15,4,3,60,2089.92986614056,3
black15,4,3,53,2090.5078380066,3
black15,4,3,31,2099.68533066743,3
black15,4,3,8,2101.55936065734,3
black15,4,3,9,2109.86113836962,3
black15,4,3,18,2112.76851199881,3
black15,4,3,26,2113.76682704016,3
black15,5,1,5,289.250457763672,3
black15,5,1,27,292.231544494629,3
black15,5,1,27,292.249076843262,3
black15,5,1,62,296.878524780273,3
black15,5,1,56,300.420753479004,3
black15,5,1,37,302.647796630859,3
black15,5,1,48,304.559196472168,3
black15,5,1,62,307.417526245117,3
black15,5,1,61,308.504745483398,3
black15,5,1,42,313.327079772949,3
black15,5,1,41,314.133728027344,3
black15,5,1,58,316.606269836426,3
black15,5,1,60,318.377388000488,2
black15,5,1,52,333.738723754883,3
black15,5,1,60,334.492767333984,3
black15,5,1,62,373.001327514648,1
black15,5,2,24,505.916793823242,3
black15,5,2,7,508.655502319336,3
black15,5,2,5,509.463066101074,3
black15,5,2,11,512.289558410645,3
black15,5,2,9,513.939804077148,3
black15,5,2,25,515.256484985352,3
black15,5,2,34,516.011390686035,3
black15,5,2,41,518.100532531738,3
black15,5,2,57,519.873672485352,3
black15,5,2,58,522.050590515137,3
black15,5,2,52,528.458465576172,1
black15,5,2,53,529.96826171875,3
black15,5,2,38,531.249839782715,3
black15,5,2,19,538.272171020508,3
black15,5,2,12,541.239097595215,3
black15,5,2,5,542.713790893555,3
black15,5,2,3,544.539596557617,3
black15,5,2,11,545.821166992188,3
black15,5,2,27,546.716514587402,3
black15,5,2,44,548.226318359375,3
black15,5,2,46,550.262794494629,3
black15,5,2,40,551.281028747559,3
black15,5,2,24,552.597717285156,3
black15,5,2,7,554.002182006836,3
black15,5,2,5,555.845542907715,3
black15,5,2,3,557.425567626953,3
black15,5,2,1,557.987350463867,3
black15,5,2,18,560.058937072754,3
black15,5,2,26,560.77872467041,3
black15,5,2,25,561.954971313477,3
black15,5,2,34,562.604530334473,3
black15,5,2,52,564.781455993652,2
black15,5,2,55,579.405448913574,3
black15,5,2,56,580.827476501465,3
black15,5,2,40,581.441925048828,3
black15,5,2,31,582.249496459961,3
black15,5,2,21,584.882865905762,3
black15,5,2,5,586.006439208984,3
black15,5,2,6,588.938262939453,3
black15,5,2,12,591.448745727539,3
black15,5,2,11,592.396759033203,3
black15,5,2,3,594.029449462891,3
black15,5,2,9,595.135467529297,3
black15,5,2,25,595.907920837402,3
black15,5,2,26,599.787757873535,3
black15,5,2,28,600.770881652832,3
black15,5,2,42,603.000473022461,3
black15,5,2,41,603.667594909668,3
black15,5,2,58,606.125411987305,3
black15,5,2,60,608.109214782715,3
black15,5,2,51,610.391471862793,3
black15,5,2,36,611.357040405273,3
black15,5,2,27,613.93775177002,3
black15,5,2,19,615.096435546875,3
black15,5,2,3,616.413116455078,3
black15,5,2,1,618.467147827148,3
black15,5,2,18,620.099838256836,3
black15,5,2,25,621.592086791992,3
black15,5,2,44,624.506355285645,3
black15,5,2,44,624.611686706543,3
black15,5,2,37,626.209266662598,3
black15,5,2,38,627.087059020996,3
black15,5,2,40,628.684638977051,3
black15,5,2,24,631.019561767578,3
black15,5,2,15,631.950019836426,3
black15,5,2,8,633.459823608398,3
black15,5,2,14,636.216087341309,3
black15,5,2,5,637.181655883789,3
black15,5,2,59,645.116882324219,3
black15,5,2,60,646.854911804199,3
black15,5,2,62,648.873832702637,2
black15,5,2,64,678.89427947998,1
black15,5,2,64,682.335220336914,2
black15,5,2,56,690.955131530762,1
black15,5,2,39,700.821502685547,3
black15,5,3,55,834.519706726074,3
black15,5,3,56,835.975196838379,2
black15,5,3,32,918.745307922363,3
black15,5,3,5,921.007453918457,1
black15,5,3,5,922.498016357422,2
black15,5,3,13,936.789894104004,1
black15,5,4,12,1072.44522857666,3
black15,5,4,24,1076.17015075684,3
black15,5,4,32,1077.6284942627,3
black15,5,4,24,1079.31525421143,3
black15,5,4,8,1080.12348937988,3
black15,5,4,5,1081.81024932861,3
black15,5,4,13,1084.42823791504,2
black15,5,4,7,1158.89159393311,3
black15,5,4,5,1163.19633483887,1
black15,5,4,6,1165.46292114258,3
black15,5,4,31,1170.98002624512,3
black15,5,4,29,1176.42684936523,3
black15,5,4,52,1186.35412597656,3
black15,5,4,52,1200.30502319336,3
black15,5,4,38,1206.36681365967,1
black15,5,5,40,1330.03867340088,3
black15,5,5,24,1350.02487182617,3
black15,5,5,15,1350.93732452393,3
black15,5,5,7,1351.91996002197,3
black15,5,5,5,1354.02561950684,2
black15,5,5,14,1361.85164642334,3
black15,5,5,13,1362.55353546143,3
black15,5,5,5,1364.39598083496,3
black15,5,5,3,1365.90503692627,3
black15,5,5,1,1367.57201385498,3
black15,5,5,25,1371.221824646,3
black15,5,5,36,1374.59087371826,3
black15,5,5,43,1376.11747741699,3
black15,5,5,60,1377.1527557373,3
black15,5,5,52,1378.48634338379,3
black15,5,5,43,1379.66200256348,3
black15,5,5,36,1381.20614624023,3
black15,5,5,46,1382.80294036865,3
black15,5,5,56,1385.64557647705,3
black15,5,5,40,1386.38255310059,3
black15,5,5,31,1387.01425170898,3
black15,5,5,21,1391.36594390869,3
black15,5,5,5,1392.875,3
black15,5,5,12,1396.3493347168,3
black15,5,5,27,1397.1389541626,3
black15,5,5,44,1399.52536773682,3
black15,5,5,59,1402.78913879395,1
black15,5,5,59,1403.78932189941,2
black15,5,5,60,1416.44081878662,3
black15,5,5,59,1417.77439880371,3
black15,5,5,51,1431.77702331543,3
black15,5,5,52,1432.4613571167,3
black15,5,5,35,1434.49682617188,3
black15,5,5,36,1435.91814422607,3
black15,5,5,41,1438.33965301514,3
black15,5,5,33,1439.09417724609,3
black15,5,5,50,1440.86643981934,3
black15,5,5,57,1441.72624969482,3
black15,5,5,60,1443.34059143066,3
black15,5,5,62,1444.0775680542,3
black15,5,5,62,1460.11566162109,1
black15,5,5,53,1461.69490814209,3
black15,5,5,56,1463.50225830078,3
black15,5,5,40,1466.39753723145,3
black15,5,5,31,1467.53810119629,3
black15,5,5,24,1468.94187927246,3
black15,5,5,12,1474.73243713379,3
black15,5,5,3,1475.7677154541,3
black15,5,5,1,1478.20677185059,3
black15,5,5,9,1479.68072509766,3
black15,5,5,25,1480.87393188477,3
black15,5,5,34,1481.47053527832,3
black15,5,5,36,1483.89204406738,3
black15,5,5,44,1484.76940155029,3
black15,5,5,59,1485.68185424805,3
black15,5,5,57,1486.99788665771,3
black15,5,5,49,1490.13882446289,3
black15,5,5,58,1492.03392028809,3
black15,5,5,60,1493.03410339355,3
black15,5,5,54,1495.08712005615,3
black15,5,5,37,1498.40353393555,3
black15,5,5,38,1501.14088439941,2
black15,5,5,62,1515.93312835693,2
black15,5,5,55,1523.30293273926,3
black15,5,5,61,1525.12783813477,3
black15,6,1,40,326.906600952148,3
black15,6,1,24,327.98055267334,3
black15,6,1,7,329.001686096191,3
black15,6,1,5,333.27986907959,3
black15,6,1,29,336.712989807129,3
black15,6,1,46,338.579193115234,3
black15,6,1,62,339.670745849609,3
black15,6,1,61,340.533424377441,3
black15,6,1,49,344.036964416504,3
black15,6,1,51,345.410209655762,3
black15,6,1,61,369.93497467041,3
black15,6,1,55,372.22371673584,3
black15,6,1,56,372.804710388184,3
black15,6,1,64,373.491333007812,3
black15,6,1,56,374.670913696289,3
black15,6,1,40,375.375144958496,3
black15,6,1,31,376.16739654541,3
black15,6,1,32,379.547698974609,3
black15,6,1,24,382.452644348145,3
black15,6,1,8,383.632225036621,3
black15,6,1,5,384.882232666016,3
black15,6,1,12,389.072387695312,3
black15,6,1,27,390.639297485352,3
black15,6,1,46,403.878799438477,3
black15,6,1,27,411.519683837891,3
black15,6,1,17,413.737998962402,3
black15,6,1,26,415.428146362305,1
black15,6,1,26,415.956321716309,2
black15,6,1,17,433.315559387207,3
black15,6,1,2,434.635986328125,3
black15,6,1,10,436.273323059082,3
black15,6,1,9,436.977546691895,3
black15,6,1,1,437.805015563965,3
black15,6,1,9,461.079772949219,3
black15,6,1,1,461.467102050781,3
black15,6,1,10,463.315704345703,3
black15,6,1,9,464.037536621094,3
black15,6,1,26,465.32275390625,3
black15,6,1,4,469.706573486328,3
black15,6,1,6,472.417854309082,3
black15,6,1,13,473.527015686035,3
black15,6,1,38,477.36506652832,3
black15,6,1,48,479.160850524902,3
black15,6,1,63,480.217193603516,3
black15,6,1,56,482.259452819824,3
black15,6,1,39,484.248901367188,3
black15,6,1,24,486.097503662109,3
black15,6,1,8,486.784126281738,3
black15,6,1,16,487.664405822754,3
black15,6,1,5,488.879203796387,3
black15,6,1,30,490.780624389648,3
black15,6,1,29,492.453163146973,3
black15,6,1,43,494.020072937012,3
black15,6,1,41,499.33699798584,2
black15,6,1,36,553.034439086914,1
black15,6,2,46,687.873916625977,3
black15,6,2,53,707.261154174805,3
black15,6,2,62,708.258514404297,3
black15,6,2,61,709.010902404785,3
black15,6,2,53,710.270729064941,3
black15,6,2,59,712.73787689209,3
black15,6,2,49,714.225166320801,3
black15,6,2,50,715.834930419922,3
black15,6,2,57,716.814796447754,3
black15,6,2,60,718.10961151123,3
black15,6,2,54,720.681747436523,3
black15,6,2,40,721.539123535156,3
black15,6,2,24,722.868934631348,3
black15,6,2,7,724.653678894043,3
black15,6,2,5,726.648391723633,3
black15,6,2,14,728.363151550293,3
black15,6,2,29,730.655326843262,3
black15,6,2,38,733.244956970215,3
black15,6,2,45,734.994705200195,3
black15,6,2,60,736.971923828125,3
black15,6,2,59,737.759315490723,3
black15,6,2,52,739.176612854004,3
black15,6,2,36,742.833587646484,2
black15,6,2,60,788.869537353516,1
black15,6,2,53,790.794258117676,3
black15,6,3,27,941.695434570312,3
black15,6,3,20,942.666076660156,3
black15,6,3,28,943.424942016602,1
black15,6,3,27,945.825073242188,3
black15,6,3,19,946.954544067383,3
black15,6,3,4,947.960487365723,3
black15,6,3,1,949.742935180664,3
black15,6,3,2,950.554740905762,3
black15,6,3,10,951.878349304199,3
black15,6,3,9,952.513679504395,3
black15,6,3,18,954.207885742188,3
black15,6,3,26,955.03734588623,3
black15,6,3,25,956.76685333252,3
black15,6,3,44,958.337524414062,3
black15,6,3,46,959.449348449707,3
black15,6,3,45,960.6494140625,3
black15,6,3,61,962.414222717285,3
black15,6,3,64,964.196670532227,3
black15,6,3,47,966.067359924316,3
black15,6,3,39,966.826225280762,3
black15,6,3,24,968.202774047852,3
black15,6,3,8,969.861686706543,3
black15,6,3,15,971.097053527832,3
black15,6,3,7,972.085342407227,3
black15,6,3,5,972.879501342773,3
black15,6,3,12,973.497184753418,3
black15,6,3,11,974.891372680664,3
black15,6,3,27,978.244499206543,3
black15,6,3,36,981.209373474121,3
black15,6,3,44,981.738815307617,3
black15,6,3,60,984.068351745605,2
black15,6,3,52,999.986869812012,1
black15,6,3,53,1001.62814331055,3
black15,6,3,54,1002.17523193359,3
black15,6,3,62,1002.72232055664,3
black15,6,3,55,1003.72825622559,3
black15,6,3,56,1004.31063842773,3
black15,6,3,47,1006.48134613037,3
black15,6,3,39,1007.06373596191,3
black15,6,3,23,1010.46980285645,3
black15,6,3,24,1011.15807342529,3
black15,6,3,15,1012.78169250488,3
black15,6,3,7,1013.69939422607,3
black15,6,3,5,1014.40531158447,3
black15,6,3,13,1015.67597198486,3
black15,6,3,5,1016.92897796631,3
black15,6,3,3,1018.67613220215,3
black15,6,3,10,1021.00567626953,3
black15,6,3,9,1021.88807678223,3
black15,6,3,18,1024.09407806396,3
black15,6,3,26,1024.78235626221,3
black15,6,3,25,1025.38238525391,3
black15,6,3,34,1027.02365112305,3
black15,6,3,36,1027.72957611084,3
black15,6,3,44,1028.38255310059,3
black15,6,3,60,1029.42378234863,3
black15,6,3,59,1030.20030212402,3
black15,6,3,53,1032.21217346191,3
black15,6,3,54,1032.47689819336,3
black15,6,3,62,1033.21810913086,3
black15,6,3,55,1035.65354156494,3
black15,6,3,56,1036.41240692139,3
black15,6,3,39,1040.08319854736,3
black15,6,3,48,1041.84799957275,3
black15,6,3,63,1043.57750701904,3
black15,6,3,61,1044.54814910889,3
black15,6,3,53,1045.11288452148,3
black15,6,3,54,1047.28359222412,3
black15,6,3,39,1048.41306304932,3
black15,6,3,29,1050.3190536499,3
black15,6,3,27,1053.19567871094,3
black15,6,3,17,1054.48398590088,3
black15,6,3,1,1055.38403320312,3
black15,6,3,10,1056.46056365967,3
black15,6,3,9,1058.20771789551,3
black15,6,3,18,1060.66079711914,3
black15,6,3,36,1063.59037017822,3
black15,6,3,44,1064.61395263672,3
black15,6,3,59,1066.13168334961,3
black15,6,3,53,1068.63770294189,3
black15,6,3,54,1069.14949798584,3
black15,6,3,62,1069.62599182129,3
black15,6,3,55,1072.29084777832,3
black15,6,3,39,1072.96147155762,3
black15,6,3,40,1073.59680175781,3
black15,6,3,31,1074.7615737915,3
black15,6,3,21,1075.73221588135,3
black15,6,3,5,1076.94992828369,3
black15,6,3,3,1079.22652435303,3
black15,6,3,11,1080.65601348877,3
black15,6,3,1,1083.1090927124,3
black15,6,3,10,1085.10331726074,3
black15,6,3,25,1085.70334625244,3
black15,6,3,34,1086.44456481934,3
black15,6,3,42,1087.53874206543,3
black15,6,3,52,1090.76833343506,2
black15,6,3,43,1106.19271087646,3
black15,6,3,36,1107.02217102051,3
black15,6,3,37,1108.76932525635,3
black15,6,3,46,1111.02827453613,3
black15,6,3,40,1112.17539215088,3
black15,6,3,24,1116.0756072998,3
black15,6,3,7,1119.35813903809,3
black15,6,3,5,1120.01111602783,3
black15,6,3,12,1120.57585144043,3
black15,6,3,28,1125.7290802002,2
black15,6,3,30,1139.03569030762,3
black15,6,3,45,1140.588722229,3
black15,6,3,61,1143.69477081299,3
black15,6,3,54,1145.08896636963,3
black15,6,3,64,1146.46551513672,3
black15,6,3,56,1148.08913421631,3
black15,6,3,40,1149.62451171875,3
black15,6,3,31,1150.2421875,3
black15,6,3,21,1153.84239196777,3
black15,6,3,4,1184.53231048584,3
black15,6,3,12,1185.78532409668,3
black15,6,3,28,1186.87950134277,3
black15,6,3,52,1212.46913909912,3
black15,6,3,39,1278.31393432617,3
black15,6,3,40,1279.39046478271,3
black15,6,3,24,1280.7670135498,3
black15,6,3,5,1286.04376983643,3
black15,6,3,13,1288.32036590576,3
black15,6,3,16,1294.23246002197,3
black15,6,3,7,1297.7797088623,3
black15,6,3,5,1298.50328063965,3
black15,6,3,12,1300.46221160889,3
black15,6,3,24,1347.00006866455,1
black15,6,3,32,1348.51779174805,3
black15,6,3,7,1357.99478912354,3
black15,6,3,28,1364.47161102295,3
black15,6,3,27,1365.84815979004,1
black15,6,3,36,1367.86003875732,3
black15,6,3,44,1368.72478485107,3
black15,6,4,12,1498.61405944824,3
black15,6,4,3,1499.76321411133,3
black15,6,4,1,1502.75102996826,3
black15,6,4,26,1504.57200622559,1
black15,6,4,26,1507.36534881592,2
black15,6,4,19,1524.0546875,3
black15,6,4,28,1524.74417877197,3
black15,6,4,27,1529.87120056152,2
black15,6,4,36,1538.85232543945,3
black15,6,4,43,1539.82469177246,3
black15,6,4,60,1552.00578308105,3
black15,6,4,59,1552.97814941406,3
black15,6,4,52,1555.18807220459,3
black15,6,4,46,1575.44864654541,3
black15,6,4,61,1578.84308624268,3
black15,6,4,53,1580.52262878418,3
black15,6,4,54,1581.31819915771,3
black15,6,4,39,1582.36128234863,3
black15,6,4,40,1583.10381317139,3
black15,6,4,31,1585.01319122314,3
black15,6,4,23,1587.13471221924,3
black15,6,4,8,1589.044090271,3
black15,6,4,7,1591.41312408447,3
black15,6,4,5,1592.26173400879,1
black15,6,4,5,1593.30481719971,2
black15,6,4,12,1612.09799957275,3
black15,6,4,11,1612.98197174072,3
black15,6,4,9,1614.04273223877,3
black15,6,4,25,1617.63164520264,3
black15,6,4,26,1619.04599761963,3
black15,6,4,42,1621.83934020996,3
black15,6,4,41,1622.49347686768,3
black15,6,4,33,1623.44815826416,3
black15,6,4,50,1625.26913452148,3
black15,6,4,58,1626.06471252441,3
black15,6,4,60,1627.93872070312,3
black15,6,4,52,1629.70666503906,3
black15,6,4,36,1630.39615631104,3
black15,6,4,19,1632.71215820312,3
black15,6,4,3,1634.09114837646,3
black15,6,4,4,1634.67456817627,3
black15,6,4,5,1638.72314453125,3
black15,6,4,16,1642.5595703125,1
black15,6,4,15,1644.15071868896,3
black15,6,4,30,1645.22915649414,3
black15,6,4,29,1646.02472686768,3
black15,6,4,45,1648.97718811035,3
black15,6,4,60,1649.86115264893,3
black15,6,4,51,1650.79816436768,3
black15,6,4,52,1653.50310516357,3
black15,6,4,60,1654.52851104736,3
black15,6,4,51,1655.53623962402,3
black15,6,4,49,1657.33953094482,3
black15,6,4,50,1659.35498046875,3
black15,6,4,35,1661.72402191162,3
black15,6,4,36,1662.32511901855,3
black15,6,4,19,1663.65106964111,3
black15,6,4,11,1666.60353088379,3
black15,6,4,5,1669.02560424805,3
black15,6,4,13,1670.157081604,3
black15,6,4,14,1672.01342010498,3
black15,6,4,30,1673.03882598877,3
black15,6,4,32,1675.74376678467,3
black15,6,4,31,1676.30950927734,3
black15,6,4,48,1680.14593505859,1
black15,6,4,48,1682.00227355957,2
black15,6,4,62,1693.75905609131,3
black15,6,4,61,1694.30712127686,3
black15,6,4,53,1694.94357299805,3
black15,6,4,43,1698.24961853027,3
black15,6,4,33,1699.41645812988,3
black15,6,4,50,1702.31587982178,3
black15,6,4,57,1703.18216705322,3
black15,6,4,51,1707.76112365723,3
black15,6,4,52,1708.41526794434,3
black15,6,4,54,1710.16551971436,3
black15,6,4,62,1710.87269592285,3
black15,6,4,56,1712.16329193115,3
black15,6,4,47,1713.75444030762,3
black15,6,4,39,1714.79752349854,3
black15,6,4,46,1716.45938110352,1
black15,6,4,46,1717.82069396973,2
black15,6,4,37,1750.58058929443,3
black15,6,4,38,1751.57063293457,1
black15,6,4,29,1752.86122894287,3
black15,6,4,21,1753.5860824585,3
black15,6,4,28,1754.91203308105,3
black15,6,4,17,1757.28107452393,3
black15,6,4,26,1758.43022918701,3
black15,6,4,41,1760.28656768799,3
black15,6,4,34,1761.63020324707,3
black15,6,4,17,1764.95392608643,3
black15,6,4,9,1771.45993804932,3
black15,6,4,18,1773.7052154541,3
black15,6,4,26,1774.55382537842,3
black15,6,4,3,1777.96595001221,3
black15,6,4,16,1784.11837005615,2
black15,6,4,32,1796.79448699951,3
black15,6,4,61,1802.61100006104,3
black15,6,4,41,1808.94022369385,3
black15,6,4,34,1810.44297027588,3
black15,6,4,17,1811.55677032471,3
black15,6,4,1,1813.1655960083,3
black15,6,4,18,1820.62628936768,3
black15,6,4,26,1821.29811096191,3
black15,6,4,28,1822.11135864258,3
black15,6,4,27,1826.08921813965,3
black15,6,4,25,1828.28146362305,3
black15,6,4,17,1829.00631713867,3
black15,6,4,18,1835.95431518555,3
black15,6,4,26,1836.52005767822,3
black15,6,4,25,1837.28026580811,3
black15,6,4,57,1842.65480041504,3
black15,6,4,58,1845.37742614746,3
black15,6,4,60,1846.61498260498,3
black15,6,4,53,1848.36524200439,3
black15,6,4,54,1848.9486618042,3
black15,6,4,37,1852.06023406982,3
black15,6,4,38,1855.08340454102,2
black15,6,4,37,1861.60709381104,1
black15,6,4,62,1862.88001251221,3
black15,6,4,61,1863.56951141357,3
black15,6,4,53,1864.27667999268,3
black15,6,4,49,1868.82028198242,3
black15,6,4,33,1875.85667419434,3
black15,6,4,34,1876.66992950439,3
black15,6,4,17,1877.48317718506,3
black15,6,4,9,1880.71850585938,3
black15,6,4,4,1883.56488800049,3
black15,6,4,6,1885.22674560547,3
black15,6,4,16,1886.30519104004,3
black15,6,4,32,1890.14161682129,3
black15,6,4,56,1894.54378509521,3
black15,6,4,40,1895.42774963379,1
black15,6,4,40,1896.38243865967,2
black15,6,4,64,1904.53263092041,3
black15,6,4,62,1907.57348632812,3
black15,6,4,61,1908.12154388428,3
black15,6,4,53,1908.79336547852,3
black15,6,4,33,1916.73140716553,3
black15,6,4,18,1924.1921005249,3
black15,6,4,25,1927.2859954834,3
black15,6,4,42,1928.25836181641,3
black15,6,4,50,1933.06715393066,3
black15,6,4,52,1934.37542724609,3
black15,6,4,37,1936.51463317871,2
black15,6,4,46,1953.27468109131,3
black15,6,4,40,1954.86582946777,3
black15,6,4,39,1956.66912841797,1
black15,6,4,46,1958.27794647217,3
black15,6,4,37,1959.32102966309,3
black15,6,4,35,1961.83150482178,3
black15,6,4,25,1963.97071075439,3
black15,6,4,34,1965.93312072754,3
black15,6,4,25,1967.52426147461,3
black15,6,4,2,1970.49440002441,3
black15,6,4,4,1974.45458221436,3
black15,6,4,14,1975.42694854736,3
black15,6,4,32,1978.16725158691,3
black15,6,4,47,1981.13739013672,3
black15,6,4,61,1985.99921417236,3
black15,6,4,33,1995.0510635376,3
black15,6,4,17,1996.43005371094,3
black15,6,4,2,1997.57920837402,3
black15,6,4,12,2000.90293884277,3
black15,6,4,5,2003.042137146,3
black15,6,4,14,2003.83771514893,3
black15,6,4,31,2005.05758666992,3
black15,6,4,63,2008.55810546875,3
black15,6,4,61,2011.84647369385,3
black15,6,4,53,2012.48293304443,3
black15,6,4,54,2014.28622436523,3
black15,6,4,38,2015.47074127197,3
black15,6,4,22,2016.53150939941,3
black15,6,4,8,2018.56463623047,3
black15,6,4,15,2020.24417877197,3
black15,6,4,7,2021.5524520874,3
black15,6,4,5,2022.17122650146,3
black15,6,4,12,2025.79550170898,3
black15,6,4,11,2026.89162445068,3
black15,6,4,1,2030.65733337402,3
black15,6,4,25,2033.96337890625,3
black15,6,4,34,2036.06722259521,3
black15,6,4,35,2036.88047790527,3
black15,6,4,36,2037.49925231934,3
black15,6,4,46,2038.63072967529,3
black15,6,4,62,2040.18651580811,3
black15,6,4,55,2042.62627410889,3
black15,6,4,47,2044.74779510498,3
black15,6,4,37,2046.10910797119,3
black15,6,4,43,2047.77097320557,3
black15,6,4,33,2049.00852966309,3
black15,6,4,18,2051.27149200439,3
black15,6,4,2,2054.29466247559,3
black15,6,4,4,2057.95429229736,3
black15,6,4,8,2059.61615753174,3
black15,6,4,16,2060.72995758057,3
black15,6,4,63,2065.397315979,3
black15,6,4,61,2070.01163482666,3
black15,6,4,43,2077.01266479492,3
black15,6,4,33,2078.60381317139,3
black15,6,4,17,2082.49327850342,3
black15,6,4,32,2093.5075302124,3
black15,6,4,15,2100.82679748535,3
black15,6,4,5,2102.09970855713,3
black15,6,4,9,2108.51732635498,3
black15,6,4,26,2110.10846710205,3
black15,6,4,28,2114.08632659912,3
black15,6,4,30,2114.91725921631,3
black15,6,4,40,2116.20785522461,3
black15,6,4,40,2116.31393432617,3
black15,6,4,48,2117.05646514893,3
black15,6,4,64,2123.19120788574,3
black15,6,4,63,2124.0044631958,3
black15,6,4,53,2126.03759002686,3
black15,6,4,38,2128.93701171875,3
black15,6,4,29,2130.22760009766,3
black15,6,4,21,2132.36680603027,3
black15,6,4,5,2133.83419799805,3
black15,6,4,3,2136.11483764648,3
black15,6,4,36,2143.64625549316,3
black15,6,4,44,2144.31806945801,3
black15,6,4,60,2146.52799224854,3
black15,6,4,57,2149.49813079834,3
black15,6,4,58,2153.9886932373,3
black15,6,4,60,2161.23723602295,3
black15,6,4,38,2162.51015472412,3
black15,6,4,48,2164.57863616943,3
black15,6,4,61,2169.95317077637,3
black15,6,4,53,2170.64266967773,3
black15,6,4,51,2173.50672912598,3
black15,6,4,49,2175.18627166748,3
black15,6,4,60,2181.19725799561,3
black15,6,4,37,2183.77845001221,3
black15,6,4,48,2185.38726806641,3
black15,6,4,63,2189.17065429688,3
black15,6,4,56,2191.6988067627,3
black15,6,4,39,2196.26008605957,2
black15,6,4,39,2213.02014160156,3
black15,6,4,40,2213.88642883301,3
black15,6,4,46,2215.63668823242,3
black15,6,4,39,2218.85433959961,3
black15,6,4,7,2221.52392578125,3
black15,6,4,13,2224.9714050293,3
black15,6,4,28,2227.92385864258,3
black15,6,4,27,2229.65644073486,3
black15,6,4,19,2233.98788452148,3
black15,6,4,23,2239.57456970215,3
black15,6,4,30,2241.16571807861,3
black15,6,4,29,2241.71377563477,3
black15,6,4,46,2242.82757568359,3
black15,6,4,61,2243.95906066895,3
black15,6,4,59,2247.33582305908,3
black15,6,4,51,2248.73249053955,3
black15,6,4,35,2250.11148071289,3
black15,6,4,36,2250.87169647217,3
black15,6,4,42,2253.93022918701,3
black15,6,4,41,2254.70812225342,3
black15,6,4,33,2255.80424499512,3
black15,6,4,34,2256.81196594238,3
black15,6,4,17,2259.00421142578,3
black15,6,4,2,2260.84286499023,3
black15,6,4,10,2262.6284866333,3
black15,6,4,25,2263.88372039795,3
black15,6,4,34,2264.83840942383,3
black15,6,4,41,2266.2350769043,3
black15,6,4,57,2268.00301361084,3
black15,6,4,58,2273.35987091064,3
black15,6,4,60,2274.61510467529,3
black15,6,4,53,2275.94105529785,3
black15,6,4,38,2276.93110656738,3
black15,6,4,29,2278.92887115479,3
